#{"t_start": 1721698698.4732277, "env_id": "NormalTBS_Env-v2"}
r,l,t
-239.4,149,2797.354722
-269.0,18,2797.46478
-155.8,124,2801.214087
-370.6,210,2802.393349
-132.0,203,2807.966968
-331.0,88,2808.504399
-57.8,128,2812.943511
-57.8,57,2813.353408
-35.4,98,2817.05117
-270.8,100,2817.609127
-174.4,103,2818.209058
-90.4,115,2821.572632
-38.0,53,2821.898941
-0.8,57,2822.252372
-223.4,43,2822.517727
-163.6,13,2822.604237
-57.6,52,2825.022185
-161.8,8,2825.063695
-7.8,48,2825.329255
-215.2,14,2825.408766
-274.6,424,2831.170714
-128.0,164,2832.041488
-30.4,88,2835.921224
-315.2,146,2836.73116
-6.0,51,2837.042841
-8.4,47,2840.268549
-176.2,32,2840.438496
-0.0,37,2840.635791
-69.6,80,2841.085718
-232.8,42,2841.34189
-109.4,223,2844.713379
-187.8,54,2845.051739
-68.6,63,2849.033078
-178.0,33,2849.207657
-10.8,51,2849.478868
-51.2,66,2849.83933
-1027.6,351,2854.335202
-355.0,72,2854.726856
-277.0,66,2855.088441
-206.8,80,2855.524403
-111.4,52,2857.787786
-121.0,70,2858.191868
-418.2,70,2858.626635
-169.4,50,2858.940705
-810.0,218,2862.147908
-312.4,84,2866.251204
-381.2,51,2866.536424
-1515.4,368,2872.676838
-211.4,62,2873.109753
-441.2,112,2877.185335
-935.8,293,2882.471047
-908.0,194,2886.86515
-453.4,91,2887.509323
-705.6,110,2890.592649
-433.8,49,2890.861908
-112.0,67,2891.225796
-95.2,31,2891.410718
-77.2,53,2891.771003
-179.6,100,2894.249091
-480.4,40,2894.458127
-344.4,75,2894.870744
-1754.0,578,2900.90132
-438.2,125,2906.148911
-369.2,183,2910.345808
-312.2,70,2910.77565
-161.6,7,2910.81865
-801.8,82,2911.339263
-1557.0,434,2916.566791
-205.2,37,2916.774358
-222.2,29,2916.931068
-713.6,328,2921.496868
-176.4,76,2926.71371
-943.2,304,2931.998282
-51.6,75,2932.426657
-110.0,57,2932.758544
-229.8,108,2936.111693
-144.0,64,2936.525748
-358.2,56,2936.892803
-89.0,98,2940.054217
-512.2,120,2940.771822
-54.4,74,2943.803491
-514.4,140,2944.593788
-582.0,236,2949.215748
-472.4,91,2949.734526
-367.4,100,2953.18892
-201.6,35,2953.379447
-374.8,30,2953.556477
-219.6,30,2953.72568
-510.6,66,2954.100742
-1340.6,642,2960.753223
-33.0,129,2961.760707
-296.2,57,2965.310418
-202.4,53,2965.748167
-188.6,101,2966.476976
-429.8,269,2970.820745
-852.4,370,2977.253323
-197.2,37,2977.446858
-402.0,279,2982.457432
-54.0,146,2986.723408
-107.8,163,2987.689226
-171.2,88,2988.275694
-40.4,49,2991.732261
-163.2,19,2991.843977
-119.6,73,2992.252538
-342.4,153,2995.786049
-2632.4,709,3004.429901
-132.6,68,3009.210575
-45.4,35,3009.417609
-224.8,93,3010.002495
-214.8,16,3010.104631
-133.6,66,3010.529051
-233.0,48,3013.082258
-136.4,55,3013.437608
-127.6,63,3013.851909
-47.4,38,3014.096959
-174.4,23,3014.247994
-213.8,71,3016.365774
-257.8,61,3016.703082
-499.6,45,3016.952249
-568.2,60,3017.321561
-712.2,102,3019.585119
-249.2,77,3020.013793
-444.6,66,3020.440119
-433.0,116,3023.089144
-576.0,101,3023.687654
-891.4,152,3027.151051
-353.0,51,3027.451912
-76.0,48,3027.738145
-213.0,12,3027.817149
-696.2,182,3031.170525
-468.8,85,3031.711093
-954.6,121,3034.735797
-299.0,44,3034.993293
-357.8,88,3035.474917
-321.2,52,3035.814416
-947.0,181,3039.097617
-721.8,38,3039.322832
-638.4,104,3043.273895
-202.0,29,3043.466364
-227.6,37,3043.701923
-294.8,60,3044.091133
-583.4,106,3047.073284
-543.2,61,3047.42783
-693.6,142,3048.317459
-476.0,46,3051.530017
-867.6,172,3052.737285
-55.4,53,3053.108407
-178.8,64,3057.240388
-914.4,109,3057.845213
-298.2,32,3058.023279
-1005.6,149,3061.47448
-366.6,29,3061.631704
-248.2,23,3061.756461
-821.8,121,3062.423175
-215.2,42,3065.430705
-246.2,72,3065.845128
-371.4,34,3066.046164
-580.2,86,3066.595607
-676.8,170,3069.775419
-1247.6,185,3074.127871
-1287.0,156,3074.993356
-420.4,36,3075.205618
-625.6,50,3078.820049
-2026.8,274,3084.434466
-707.8,49,3084.71226
-1241.8,141,3088.674085
-478.2,80,3089.107526
-137.8,52,3089.388851
-1048.6,178,3093.071099
-708.0,72,3093.468235
-340.6,61,3093.80832
-204.8,58,3094.134946
-348.6,108,3096.571656
-803.6,121,3097.355969
-297.0,41,3100.363611
-421.6,83,3100.829869
-421.4,26,3100.988901
-427.4,124,3101.790441
-174.6,52,3104.974496
-256.8,68,3105.363977
-770.6,48,3105.649839
-1902.8,210,3109.364738
-153.4,78,3109.84204
-2159.8,225,3114.138466
-444.6,29,3114.397829
-206.0,56,3114.818502
-316.2,73,3118.346452
-531.0,84,3118.874995
-563.8,104,3119.53654
-822.6,217,3123.445264
-811.4,165,3128.068962
-1561.8,183,3132.402518
-96.6,50,3132.675831
-259.0,74,3133.093296
-999.4,247,3136.79936
-1134.8,212,3141.63168
-216.6,14,3141.719375
-416.8,77,3142.241676
-323.8,97,3145.357342
-411.8,61,3145.708509
-258.4,61,3146.070783
-484.6,99,3148.91079
-307.2,63,3149.248482
-858.6,264,3154.589828
-437.6,71,3155.043372
-500.0,133,3158.339729
-525.2,47,3158.603617
-300.2,49,3158.893341
-679.2,42,3159.132906
-304.4,71,3159.569773
-511.4,71,3161.818461
-617.8,79,3162.249463
